Site,Age,Thickness,Latm,Lonm
121,15840.0,380.43776508193287,-83.636175,-59.014835
121,15830.0,380.1984327864487,-83.636175,-59.014835
121,15820.0,379.95910049096483,-83.636175,-59.014835
121,15810.0,379.7197681954911,-83.636175,-59.014835
121,15800.0,379.4804359000249,-83.636175,-59.014835
121,15790.0,379.24110360455103,-83.636175,-59.014835
121,15780.0,379.001771309065,-83.636175,-59.014835
121,15770.0,378.7624390135913,-83.636175,-59.014835
121,15760.0,378.5231067181248,-83.636175,-59.014835
121,15750.0,378.28377442264116,-83.636175,-59.014835
121,15740.0,378.04444212716743,-83.636175,-59.014835
121,15730.0,377.80510983168324,-83.636175,-59.014835
121,15720.0,377.56577753620957,-83.636175,-59.014835
121,15710.0,377.3264452407412,-83.636175,-59.014835
121,15700.0,377.0871129452669,-83.636175,-59.014835
121,15690.0,376.8477806497832,-83.636175,-59.014835
121,15680.0,376.6084483542996,-83.636175,-59.014835
121,15670.0,376.3691160588259,-83.636175,-59.014835
121,15660.0,376.12978376335934,-83.636175,-59.014835
121,15650.0,375.8904514678857,-83.636175,-59.014835
121,15640.0,375.6511191723997,-83.636175,-59.014835
121,15630.0,375.4117868769254,-83.636175,-59.014835
121,15620.0,375.1724545814593,-83.636175,-59.014835
121,15610.0,374.9331222859756,-83.636175,-59.014835
121,15600.0,374.69378999050207,-83.636175,-59.014835
121,15590.0,374.45445769501794,-83.636175,-59.014835
121,15580.0,374.2151253995418,-83.636175,-59.014835
121,15570.0,373.9757931040756,-83.636175,-59.014835
121,15560.0,373.7364608086015,-83.636175,-59.014835
121,15550.0,373.49712851311784,-83.636175,-59.014835
121,15540.0,373.2577962176343,-83.636175,-59.014835
121,15530.0,373.0184639221608,-83.636175,-59.014835
121,15520.0,372.77913162669375,-83.636175,-59.014835
121,15510.0,372.53979933121786,-83.636175,-59.014835
121,15500.0,372.3004670357342,-83.636175,-59.014835
121,15490.0,372.06113474026023,-83.636175,-59.014835
121,15480.0,371.8218024447938,-83.636175,-59.014835
121,15470.0,371.5824701493102,-83.636175,-59.014835
121,15460.0,371.34313785383614,-83.636175,-59.014835
121,15450.0,371.1038055583525,-83.636175,-59.014835
121,15440.0,370.8644732628767,-83.636175,-59.014835
121,15430.0,370.62514096741,-83.636175,-59.014835
121,15420.0,370.38580867193616,-83.636175,-59.014835
121,15410.0,370.14647637645254,-83.636175,-59.014835
121,15400.0,369.90714408096886,-83.636175,-59.014835
121,15390.0,369.667811785495,-83.636175,-59.014835
121,15380.0,369.4284794900283,-83.636175,-59.014835
121,15370.0,369.18914719455245,-83.636175,-59.014835
121,15360.0,368.9498148990688,-83.636175,-59.014835
121,15350.0,368.7104826035951,-83.636175,-59.014835
121,15340.0,368.4711503081114,-83.636175,-59.014835
121,15330.0,368.23181801264457,-83.636175,-59.014835
121,15320.0,367.99248571717084,-83.636175,-59.014835
121,15310.0,367.75315342168716,-83.636175,-59.014835
121,15300.0,367.5138211262115,-83.636175,-59.014835
121,15290.0,367.27448883074453,-83.636175,-59.014835
121,15280.0,367.03515653527063,-83.636175,-59.014835
121,15270.0,366.7958242397871,-83.636175,-59.014835
121,15260.0,366.55649194430356,-83.636175,-59.014835
121,15250.0,366.31715964882983,-83.636175,-59.014835
121,15240.0,366.07782735336275,-83.636175,-59.014835
121,15230.0,365.8384950578871,-83.636175,-59.014835
121,15220.0,365.5991627624029,-83.636175,-59.014835
121,15210.0,365.3598304669298,-83.636175,-59.014835
121,15200.0,365.1204981714463,-83.636175,-59.014835
121,15190.0,364.88116587597904,-83.636175,-59.014835
121,15180.0,364.6418335805054,-83.636175,-59.014835
121,15170.0,364.4025012850219,-83.636175,-59.014835
121,15160.0,364.16316898954614,-83.636175,-59.014835
121,15150.0,363.9238366940783,-83.636175,-59.014835
121,15140.0,363.68450439860527,-83.636175,-59.014835
121,15130.0,363.44517210312176,-83.636175,-59.014835
121,15120.0,363.20583980763826,-83.636175,-59.014835
121,15110.0,362.9665075121647,-83.636175,-59.014835
121,15100.0,362.72717521669466,-83.636175,-59.014835
121,15090.0,362.4878429212216,-83.636175,-59.014835
121,15080.0,362.2485106257376,-83.636175,-59.014835
121,15070.0,362.00917833026455,-83.636175,-59.014835
121,15060.0,361.76984603478115,-83.636175,-59.014835
121,15050.0,361.53051373931356,-83.636175,-59.014835
121,15040.0,361.2911814438399,-83.636175,-59.014835
121,15030.0,361.051849148354,-83.636175,-59.014835
121,15020.0,360.81251685288095,-83.636175,-59.014835
121,15010.0,360.5731845574128,-83.636175,-59.014835
121,15000.0,360.33385226193985,-83.636175,-59.014835
121,14990.0,360.09451996645646,-83.636175,-59.014835
